PIB Total - variação % sobre o mesmo período do ano anterior - Mediana - Período de 01/07/2012 a 01/08/2021 - Base: Expectativas informadas nos últimos 30 dias;;;;;;;;;;;;;;
Data;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
26/11/2020;;;;;;;;;-4,5200;3,4100;2,5000;2,5000;2,5000;
27/11/2020;;;;;;;;;-4,5000;3,4500;2,5000;2,5000;2,5000;
30/11/2020;;;;;;;;;-4,5000;3,4600;2,5000;2,5000;2,5000;
01/12/2020;;;;;;;;;-4,5000;3,4600;2,5000;2,5000;2,5000;
02/12/2020;;;;;;;;;-4,5000;3,4600;2,5000;2,5000;2,5000;
03/12/2020;;;;;;;;;-4,4000;3,4600;2,5000;2,5000;2,5000;
04/12/2020;;;;;;;;;-4,4000;3,5000;2,5000;2,5000;2,5000;
07/12/2020;;;;;;;;;-4,4000;3,5000;2,5000;2,5000;2,5000;
08/12/2020;;;;;;;;;-4,4000;3,5000;2,5000;2,5000;2,5000;
09/12/2020;;;;;;;;;-4,4000;3,5000;2,5000;2,5000;2,5000;
10/12/2020;;;;;;;;;-4,4000;3,5000;2,5000;2,5000;2,5000;
11/12/2020;;;;;;;;;-4,4100;3,5000;2,5000;2,5000;2,5000;
14/12/2020;;;;;;;;;-4,4000;3,4900;2,5000;2,5000;2,5000;
15/12/2020;;;;;;;;;-4,4200;3,4900;2,5000;2,5000;2,5000;
16/12/2020;;;;;;;;;-4,4200;3,4900;2,5000;2,5000;2,5000;
17/12/2020;;;;;;;;;-4,4200;3,4800;2,5000;2,5000;2,5000;
18/12/2020;;;;;;;;;-4,4000;3,4600;2,5000;2,5000;2,5000;
21/12/2020;;;;;;;;;-4,4000;3,4600;2,5000;2,5000;2,5000;
22/12/2020;;;;;;;;;-4,4000;3,4600;2,5000;2,5000;2,5000;
23/12/2020;;;;;;;;;-4,4000;3,4800;2,5000;2,5000;2,5000;
24/12/2020;;;;;;;;;-4,4000;3,4900;2,5000;2,5000;2,5000;
28/12/2020;;;;;;;;;-4,3500;3,4000;2,5000;2,5000;2,5000;
29/12/2020;;;;;;;;;-4,3600;3,4000;2,5000;2,5000;2,5000;
30/12/2020;;;;;;;;;-4,3600;3,4000;2,5000;2,5000;2,5000;
31/12/2020;;;;;;;;;-4,3600;3,4000;2,5000;2,5000;2,5000;
04/01/2021;;;;;;;;;-4,3600;3,4000;2,5000;2,5000;2,5000;
05/01/2021;;;;;;;;;-4,3900;3,4000;2,5000;2,5000;2,5000;
06/01/2021;;;;;;;;;-4,3900;3,4000;2,5000;2,5000;2,5000;
07/01/2021;;;;;;;;;-4,4000;3,3900;2,5000;2,5000;2,5000;
08/01/2021;;;;;;;;;-4,3700;3,4100;2,5000;2,5000;2,5000;
11/01/2021;;;;;;;;;-4,3500;3,4100;2,5000;2,5000;2,5000;
12/01/2021;;;;;;;;;-4,3500;3,4100;2,5000;2,5000;2,5000;
13/01/2021;;;;;;;;;-4,3500;3,4100;2,5000;2,5000;2,5000;
14/01/2021;;;;;;;;;-4,3500;3,4000;2,5000;2,5000;2,5000;
15/01/2021;;;;;;;;;-4,3500;3,4500;2,5000;2,5000;2,5000;
18/01/2021;;;;;;;;;-4,3200;3,4900;2,5000;2,5000;2,5000;
19/01/2021;;;;;;;;;-4,3200;3,4900;2,5000;2,5000;2,5000;
20/01/2021;;;;;;;;;-4,3200;3,4900;2,5000;2,5000;2,5000;
21/01/2021;;;;;;;;;-4,3200;3,5000;2,5000;2,5000;2,5000;
22/01/2021;;;;;;;;;-4,3200;3,4900;2,5000;2,5000;2,5000;
25/01/2021;;;;;;;;;-4,3000;3,4900;2,5000;2,5000;2,5000;
26/01/2021;;;;;;;;;-4,3000;3,4900;2,5000;2,5000;2,5000;
27/01/2021;;;;;;;;;-4,3000;3,4900;2,5000;2,5000;2,5000;
28/01/2021;;;;;;;;;-4,3000;3,4900;2,5000;2,5000;2,5000;
29/01/2021;;;;;;;;;-4,3000;3,5000;2,5000;2,5000;2,5000;
01/02/2021;;;;;;;;;-4,3000;3,5000;2,5000;2,5000;2,5000;
02/02/2021;;;;;;;;;-4,3000;3,5000;2,5000;2,5000;2,5000;
03/02/2021;;;;;;;;;-4,3000;3,4900;2,5000;2,5000;2,5000;
04/02/2021;;;;;;;;;-4,3000;3,5000;2,5000;2,5000;2,5000;
05/02/2021;;;;;;;;;-4,3000;3,4700;2,5000;2,5000;2,5000;
08/02/2021;;;;;;;;;-4,3000;3,4900;2,5000;2,5000;2,5000;
09/02/2021;;;;;;;;;-4,3000;3,4700;2,5000;2,5000;2,5000;
10/02/2021;;;;;;;;;-4,3000;3,4400;2,5000;2,5000;2,5000;
11/02/2021;;;;;;;;;-4,3000;3,4100;2,5000;2,5000;2,5000;
12/02/2021;;;;;;;;;-4,3000;3,4300;2,5000;2,5000;2,5000;
17/02/2021;;;;;;;;;-4,2700;3,4000;2,5000;2,5000;2,5000;
18/02/2021;;;;;;;;;-4,2700;3,4000;2,5000;2,5000;2,5000;
19/02/2021;;;;;;;;;-4,2200;3,2900;2,5000;2,5000;2,5000;
22/02/2021;;;;;;;;;-4,2200;3,2700;2,5000;2,5000;2,5000;
23/02/2021;;;;;;;;;-4,2200;3,2900;2,5000;2,5000;2,5000;
24/02/2021;;;;;;;;;-4,2200;3,2900;2,5000;2,5000;2,5000;
25/02/2021;;;;;;;;;-4,2200;3,2900;2,5000;2,5000;2,5000;
26/02/2021;;;;;;;;;-4,2200;3,2900;2,5000;2,5000;2,5000;
01/03/2021;;;;;;;;;-4,2100;3,2600;2,5000;2,5000;2,5000;
02/03/2021;;;;;;;;;-4,2000;3,2800;2,5000;2,5000;2,5000;
03/03/2021;;;;;;;;;;3,2900;2,5000;2,5000;2,5000;2,5000
04/03/2021;;;;;;;;;;3,2900;2,5000;2,5000;2,5000;2,5000
05/03/2021;;;;;;;;;;3,2600;2,4800;2,5000;2,5000;2,5000
08/03/2021;;;;;;;;;;3,2700;2,4800;2,5000;2,5000;2,5000
09/03/2021;;;;;;;;;;3,2700;2,4800;2,5000;2,5000;2,4500
10/03/2021;;;;;;;;;;3,2700;2,4800;2,5000;2,5000;2,5000
11/03/2021;;;;;;;;;;3,2700;2,5000;2,5000;2,5000;2,5000
12/03/2021;;;;;;;;;;3,2300;2,3900;2,5000;2,5000;2,4000
15/03/2021;;;;;;;;;;3,2600;2,3900;2,5000;2,5000;2,4000
16/03/2021;;;;;;;;;;3,2500;2,3900;2,5000;2,5000;2,4000
17/03/2021;;;;;;;;;;3,2500;2,3900;2,5000;2,5000;2,4000
18/03/2021;;;;;;;;;;3,2100;2,3900;2,5000;2,5000;2,4000
19/03/2021;;;;;;;;;;3,2200;2,3900;2,5000;2,5000;2,3500
22/03/2021;;;;;;;;;;3,2100;2,3400;2,5000;2,5000;2,2800
23/03/2021;;;;;;;;;;3,2000;2,3600;2,5000;2,5000;2,4000
24/03/2021;;;;;;;;;;3,2000;2,3600;2,5000;2,5000;2,4000
25/03/2021;;;;;;;;;;3,2000;2,3500;2,5000;2,5000;2,4000
26/03/2021;;;;;;;;;;3,1800;2,3400;2,5000;2,5000;2,4000
29/03/2021;;;;;;;;;;3,1800;2,3400;2,5000;2,5000;2,4000
30/03/2021;;;;;;;;;;3,1700;2,3400;2,5000;2,5000;2,4000
31/03/2021;;;;;;;;;;3,1737;2,3315;2,5000;2,5000;2,4000
01/04/2021;;;;;;;;;;3,1737;2,3315;2,5000;2,5000;2,4000
05/04/2021;;;;;;;;;;3,1125;2,2500;2,5000;2,5000;2,3500
06/04/2021;;;;;;;;;;3,1000;2,3000;2,5000;2,5000;2,4000
07/04/2021;;;;;;;;;;3,1125;2,3158;2,5000;2,5000;2,4000
08/04/2021;;;;;;;;;;3,1000;2,3000;2,5000;2,5000;2,4500
09/04/2021;;;;;;;;;;3,0834;2,3315;2,5000;2,5000;2,5000
12/04/2021;;;;;;;;;;3,0369;2,3158;2,5000;2,5000;2,5000
13/04/2021;;;;;;;;;;3,0372;2,3315;2,5000;2,5000;2,5000
14/04/2021;;;;;;;;;;3,0369;2,3315;2,5000;2,5000;2,5000
15/04/2021;;;;;;;;;;3,0225;2,3374;2,5000;2,5000;2,5000
16/04/2021;;;;;;;;;;3,0369;2,3444;2,5000;2,5000;2,5000
19/04/2021;;;;;;;;;;3,0668;2,3444;2,5000;2,5000;2,5000
20/04/2021;;;;;;;;;;3,0810;2,3444;2,5000;2,5000;2,5000
22/04/2021;;;;;;;;;;3,0739;2,3444;2,5000;2,5000;2,5000
23/04/2021;;;;;;;;;;3,0905;2,3374;2,5000;2,5000;2,5000
26/04/2021;;;;;;;;;;3,1000;2,3315;2,5000;2,5000;2,5000
27/04/2021;;;;;;;;;;3,0905;2,3248;2,5000;2,5000;2,5000
28/04/2021;;;;;;;;;;3,1000;2,3181;2,5000;2,5000;2,5000
29/04/2021;;;;;;;;;;3,1125;2,3248;2,5000;2,5000;2,5000
30/04/2021;;;;;;;;;;3,1413;2,3092;2,5000;2,5000;2,5000
03/05/2021;;;;;;;;;;3,1576;2,3315;2,5000;2,5000;2,5000
04/05/2021;;;;;;;;;;3,1576;2,3315;2,5000;2,5000;2,5000
05/05/2021;;;;;;;;;;3,1689;2,3315;2,5000;2,5000;2,5000
06/05/2021;;;;;;;;;;3,1735;2,3374;2,5000;2,5000;2,5000
07/05/2021;;;;;;;;;;3,2100;2,3308;2,5000;2,5000;2,5000
10/05/2021;;;;;;;;;;3,2100;2,3308;2,5000;2,5000;2,5000
11/05/2021;;;;;;;;;;3,2200;2,3432;2,5000;2,5000;2,5000
12/05/2021;;;;;;;;;;3,2385;2,3644;2,5000;2,5000;2,5000
13/05/2021;;;;;;;;;;3,2469;2,3831;2,5000;2,5000;2,5000
14/05/2021;;;;;;;;;;3,4547;2,3831;2,5000;2,5000;2,5000
17/05/2021;;;;;;;;;;3,4817;2,3831;2,5000;2,5000;2,5000
18/05/2021;;;;;;;;;;3,4832;2,3831;2,5000;2,5000;2,5000
19/05/2021;;;;;;;;;;3,4832;2,3831;2,5000;2,5000;2,5000
20/05/2021;;;;;;;;;;3,4801;2,3661;2,5000;2,5000;2,5000
21/05/2021;;;;;;;;;;3,5166;2,3046;2,5000;2,5000;2,5000
24/05/2021;;;;;;;;;;3,7667;2,3023;2,5000;2,5000;2,5000
25/05/2021;;;;;;;;;;3,8000;2,3000;2,5000;2,5000;2,5000
26/05/2021;;;;;;;;;;3,8164;2,3046;2,5000;2,5000;2,5000
27/05/2021;;;;;;;;;;3,8414;2,3023;2,5000;2,5000;2,5000
28/05/2021;;;;;;;;;;3,9609;2,2500;2,5000;2,5000;2,5000
31/05/2021;;;;;;;;;;4,0000;2,3023;2,5000;2,5000;2,5000
01/06/2021;;;;;;;;;;4,0729;2,3030;2,5000;2,5000;2,5000
02/06/2021;;;;;;;;;;4,1523;2,3000;2,5000;2,5000;2,5000
04/06/2021;;;;;;;;;;4,3642;2,3060;2,5000;2,5000;2,5000
07/06/2021;;;;;;;;;;4,5000;2,3009;2,5000;2,5000;2,5000
08/06/2021;;;;;;;;;;4,5113;2,3035;2,5000;2,5000;2,5000
09/06/2021;;;;;;;;;;4,5241;2,3035;2,5000;2,5000;2,5000
10/06/2021;;;;;;;;;;4,5680;2,3000;2,5000;2,5000;2,5000
11/06/2021;;;;;;;;;;4,8549;2,2000;2,5000;2,5000;2,5000
14/06/2021;;;;;;;;;;4,9130;2,1611;2,5000;2,5000;2,5000
15/06/2021;;;;;;;;;;4,9222;2,2000;2,5000;2,5000;2,5000
16/06/2021;;;;;;;;;;4,9222;2,2000;2,5000;2,5000;2,5000
17/06/2021;;;;;;;;;;4,9222;2,2000;2,5000;2,5000;2,5000
18/06/2021;;;;;;;;;;5,0000;2,1015;2,5000;2,5000;2,5000
21/06/2021;;;;;;;;;;5,0008;2,1119;2,5000;2,5000;2,5000
22/06/2021;;;;;;;;;;5,0138;2,1222;2,5000;2,5000;2,5000
23/06/2021;;;;;;;;;;5,0271;2,1222;2,5000;2,5000;2,5000
24/06/2021;;;;;;;;;;5,0291;2,1119;2,5000;2,5000;2,5000
25/06/2021;;;;;;;;;;5,0516;2,1119;2,5000;2,5000;2,5000
28/06/2021;;;;;;;;;;5,1616;2,1222;2,5000;2,5000;2,5000
29/06/2021;;;;;;;;;;5,1671;2,1119;2,5000;2,5000;2,5000
30/06/2021;;;;;;;;;;5,1742;2,1119;2,5000;2,5000;2,5000
01/07/2021;;;;;;;;;;5,1813;2,1015;2,5000;2,5000;2,5000
02/07/2021;;;;;;;;;;5,1758;2,1008;2,5000;2,5000;2,5000
05/07/2021;;;;;;;;;;5,2454;2,1000;2,5000;2,5000;2,5000
06/07/2021;;;;;;;;;;5,2096;2,1000;2,5000;2,5000;2,5000
07/07/2021;;;;;;;;;;5,2434;2,1000;2,5000;2,5000;2,5000
08/07/2021;;;;;;;;;;5,2495;2,1000;2,5000;2,5000;2,5000
09/07/2021;;;;;;;;;;5,2562;2,0866;2,5000;2,5000;2,5000
12/07/2021;;;;;;;;;;5,2503;2,0684;2,5000;2,5000;2,5000
13/07/2021;;;;;;;;;;5,2503;2,0866;2,5000;2,5000;2,5000
14/07/2021;;;;;;;;;;5,2503;2,1000;2,5000;2,5000;2,5000
15/07/2021;;;;;;;;;;5,2532;2,1000;2,5000;2,5000;2,5000
16/07/2021;;;;;;;;;;5,2686;2,1000;2,5000;2,5000;2,5000
19/07/2021;;;;;;;;;;5,2608;2,1000;2,5000;2,5000;2,5000
20/07/2021;;;;;;;;;;5,2608;2,1000;2,5000;2,5000;2,5000
21/07/2021;;;;;;;;;;5,2608;2,1008;2,5000;2,5000;2,5000
22/07/2021;;;;;;;;;;5,2570;2,1015;2,5000;2,5000;2,5000
23/07/2021;;;;;;;;;;5,2891;2,1036;2,5000;2,5000;2,5000
26/07/2021;;;;;;;;;;5,2815;2,1057;2,5000;2,5000;2,5000
27/07/2021;;;;;;;;;;5,2891;2,1036;2,5000;2,5000;2,5000
28/07/2021;;;;;;;;;;5,2891;2,1036;2,5000;2,5000;2,5000
29/07/2021;;;;;;;;;;5,2976;2,1029;2,5000;2,5000;2,5000
30/07/2021;;;;;;;;;;5,2993;2,1000;2,5000;2,5000;2,5000
